Time	stationReference	region	ngr	stationName	parameter	qualifier	units	value	
2014-02-14T09:15:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.092	
2014-02-14T09:30:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T09:30:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.125	
2014-02-14T09:30:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.125	
2014-02-14T09:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.818	
2014-02-14T09:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.215	
2014-02-14T09:30:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.160	
2014-02-14T09:30:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.323	
2014-02-14T09:30:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.200	
2014-02-14T09:30:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.810	
2014-02-14T09:30:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.470	
2014-02-14T09:30:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.370	
2014-02-14T09:30:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.715	
2014-02-14T09:30:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T09:30:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.091	
2014-02-14T09:45:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T09:45:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.124	
2014-02-14T09:45:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.124	
2014-02-14T09:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.818	
2014-02-14T09:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.214	
2014-02-14T09:45:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.160	
2014-02-14T09:45:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.320	
2014-02-14T09:45:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.000	
2014-02-14T09:45:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.810	
2014-02-14T09:45:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.469	
2014-02-14T09:45:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.370	
2014-02-14T09:45:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.716	
2014-02-14T09:45:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T09:45:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.092	
2014-02-14T10:00:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T10:00:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.125	
2014-02-14T10:00:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.125	
2014-02-14T10:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.818	
2014-02-14T10:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.212	
2014-02-14T10:00:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.160	
2014-02-14T10:00:00Z	3570	Midland	SK05864800	Cauldon Low RAIN	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T10:00:00Z	3774	Midland	SE74930980	Dirtness Ps RAIN	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T10:00:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.311	
2014-02-14T10:00:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.200	
2014-02-14T10:00:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.810	
2014-02-14T10:00:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.469	
2014-02-14T10:00:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.370	
2014-02-14T10:00:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.716	
2014-02-14T10:00:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T10:00:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.093	
2014-02-14T10:15:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T10:15:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.120	
2014-02-14T10:15:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.120	
2014-02-14T10:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.818	
2014-02-14T10:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.210	
2014-02-14T10:15:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.160	
2014-02-14T10:15:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.308	
2014-02-14T10:15:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.600	
2014-02-14T10:15:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.810	
2014-02-14T10:15:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.468	
2014-02-14T10:15:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.370	
2014-02-14T10:15:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.716	
2014-02-14T10:15:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T10:15:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.093	
2014-02-14T10:30:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T10:30:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.124	
2014-02-14T10:30:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.124	
2014-02-14T10:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-14T10:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.208	
2014-02-14T10:30:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.160	
2014-02-14T10:30:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.303	
2014-02-14T10:30:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.000	
2014-02-14T10:30:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.810	
2014-02-14T10:30:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.467	
2014-02-14T10:30:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.360	
2014-02-14T10:30:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.716	
2014-02-14T10:30:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T10:30:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.094	
2014-02-14T10:45:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T10:45:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.122	
2014-02-14T10:45:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.122	
2014-02-14T10:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-14T10:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.207	
2014-02-14T10:45:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.160	
2014-02-14T10:45:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.300	
2014-02-14T10:45:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.000	
2014-02-14T10:45:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.810	
2014-02-14T10:45:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.467	
2014-02-14T10:45:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.360	
2014-02-14T10:45:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.715	
2014-02-14T10:45:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T10:45:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.091	
2014-02-14T11:00:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T11:00:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.121	
2014-02-14T11:00:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.121	
2014-02-14T11:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-14T11:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.206	
2014-02-14T11:00:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.160	
2014-02-14T11:00:00Z	3570	Midland	SK05864800	Cauldon Low RAIN	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T11:00:00Z	3774	Midland	SE74930980	Dirtness Ps RAIN	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T11:00:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.294	
2014-02-14T11:00:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.400	
2014-02-14T11:00:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.800	
2014-02-14T11:00:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.467	
2014-02-14T11:00:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.350	
2014-02-14T11:00:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.715	
2014-02-14T11:00:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T11:00:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.095	
2014-02-14T11:15:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T11:15:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.121	
2014-02-14T11:15:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.121	
2014-02-14T11:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.818	
2014-02-14T11:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.204	
2014-02-14T11:15:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.160	
2014-02-14T11:15:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.288	
2014-02-14T11:15:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.600	
2014-02-14T11:15:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.800	
2014-02-14T11:15:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.466	
2014-02-14T11:15:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.350	
2014-02-14T11:15:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.715	
2014-02-14T11:15:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T11:15:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.094	
2014-02-14T11:30:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T11:30:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.110	
2014-02-14T11:30:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.110	
2014-02-14T11:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-14T11:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.202	
2014-02-14T11:30:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.161	
2014-02-14T11:30:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.285	
2014-02-14T11:30:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.400	
2014-02-14T11:30:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.800	
2014-02-14T11:30:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.465	
2014-02-14T11:30:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.350	
2014-02-14T11:30:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.713	
2014-02-14T11:30:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T11:30:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.094	
2014-02-14T11:45:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T11:45:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.118	
2014-02-14T11:45:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.118	
2014-02-14T11:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-14T11:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.200	
2014-02-14T11:45:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.161	
2014-02-14T11:45:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.276	
2014-02-14T11:45:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.400	
2014-02-14T11:45:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.790	
2014-02-14T11:45:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.465	
2014-02-14T11:45:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.350	
2014-02-14T11:45:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.712	
2014-02-14T11:45:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T11:45:00Z	E580	Southern	TQ750574	ALLINGTON USGS	Flow		m3/s	81.52	
2014-02-14T11:45:00Z	E581	Southern	TQ750574	ALLINGTON USGS	Water Level	Stage	mAOD	3.768	
2014-02-14T11:45:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.091	
2014-02-14T12:00:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T12:00:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.110	
2014-02-14T12:00:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.110	
2014-02-14T12:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-14T12:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.199	
2014-02-14T12:00:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.161	
2014-02-14T12:00:00Z	3570	Midland	SK05864800	Cauldon Low RAIN	Rainfall	Tipping Bucket Raingauge	mm	1.4	
2014-02-14T12:00:00Z	3774	Midland	SE74930980	Dirtness Ps RAIN	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T12:00:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.276	
2014-02-14T12:00:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.200	
2014-02-14T12:00:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.800	
2014-02-14T12:00:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.465	
2014-02-14T12:00:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.350	
2014-02-14T12:00:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.712	
2014-02-14T12:00:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T12:00:00Z	E580	Southern	TQ750574	ALLINGTON USGS	Flow		m3/s	80.61	
2014-02-14T12:00:00Z	E581	Southern	TQ750574	ALLINGTON USGS	Water Level	Stage	mAOD	3.767	
2014-02-14T12:00:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.095	
2014-02-14T12:15:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T12:15:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.115	
2014-02-14T12:15:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.115	
2014-02-14T12:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-14T12:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.197	
2014-02-14T12:15:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.161	
2014-02-14T12:15:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.270	
2014-02-14T12:15:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.200	
2014-02-14T12:15:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.800	
2014-02-14T12:15:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.464	
2014-02-14T12:15:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.350	
2014-02-14T12:15:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.713	
2014-02-14T12:15:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T12:15:00Z	E580	Southern	TQ750574	ALLINGTON USGS	Flow		m3/s	79.97	
2014-02-14T12:15:00Z	E581	Southern	TQ750574	ALLINGTON USGS	Water Level	Stage	mAOD	3.771	
2014-02-14T12:15:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.098	
2014-02-14T12:30:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T12:30:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.114	
2014-02-14T12:30:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.114	
2014-02-14T12:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-14T12:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.196	
2014-02-14T12:30:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.161	
2014-02-14T12:30:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.267	
2014-02-14T12:30:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.200	
2014-02-14T12:30:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.790	
2014-02-14T12:30:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.465	
2014-02-14T12:30:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.350	
2014-02-14T12:30:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.713	
2014-02-14T12:30:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T12:30:00Z	E580	Southern	TQ750574	ALLINGTON USGS	Flow		m3/s	79.53	
2014-02-14T12:30:00Z	E581	Southern	TQ750574	ALLINGTON USGS	Water Level	Stage	mAOD	3.765	
2014-02-14T12:30:00Z	E9520	Southern	TQ019070	ARUNDEL RL	Water Level	Stage	mAOD	2.873	
2014-02-14T12:30:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.092	
2014-02-14T12:45:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T12:45:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.107	
2014-02-14T12:45:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.107	
2014-02-14T12:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-14T12:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.194	
2014-02-14T12:45:00Z	2759TH	Thames	SU97657802	Jubilee River at Black Potts	Water Level	Downstream Stage	mAOD	21.161	
2014-02-14T12:45:00Z	43171	South West	SU0207043395	CHITTERNE DOWN BH	Water Level	Stage	mAOD	104.261	
2014-02-14T12:45:00Z	47158	South West	SX4295699216	HALWILL RG	Rainfall	Tipping Bucket Raingauge	mm	0.400	
2014-02-14T12:45:00Z	E21322	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Downstream Stage	mAOD	30.800	
2014-02-14T12:45:00Z	E2219	Anglian		UPTON MILL GS NORTHANTS	Water Level	Stage	m	0.464	
2014-02-14T12:45:00Z	E22369	Anglian		BURFORD BRIDGE SLUICE STOWMARKET	Water Level	Stage	mAOD	31.350	
2014-02-14T12:45:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.713	
2014-02-14T12:45:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-14T12:45:00Z	E580	Southern	TQ750574	ALLINGTON USGS	Flow		m3/s	73.93	
2014-02-14T12:45:00Z	E581	Southern	TQ750574	ALLINGTON USGS	Water Level	Stage	mAOD	3.82	
2014-02-14T12:45:00Z	E9520	Southern	TQ019070	ARUNDEL RL	Water Level	Stage	mAOD	2.773	
2014-02-14T12:45:00Z	L1322	North East		Wakefield Oakenshaw	Water Level	Stage	m	0.095	
2014-02-14T13:00:00Z	057007R	EA Wales	ST1031399169	Trelewis RG	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-14T13:00:00Z	067014	North West	SJ0695543312	Corwen	Water Level	Stage	m	1.114	
2014-02-14T13:00:00Z	067014_TG 120	EA Wales	SJ0690843324	Corwen No2 LVL	Water Level	Stage	m	1.114	
2014-02-14T13:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.820	
